i want to leave you with one last thought .	我說 , 我說: 「 說: 「 這樣 。
the nanotechnology sector is actually fascinating to study this , because the word itself , nanotechnology , came from within government .	克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞 ,
then , maybe there would have been a reasonable expectation that he would have been more skilled when carrying a ridiculously large cake .	嗯 , 嗯 , 這裡 , 一件事 , 一件事 , 大大大大大大 。
and so thinking back , i was thinking those of us in silicon valley were really focused on products or objects certainly technological objects .	今天 , 我說 , 我說 , 很棒 , 很棒 。
sanghamitra told me just last week she had just come back from two weeks in the villages , and she had a real breakthrough .	幾年 , 一年 , 我在19年 , 一年 , 一年 , 一年 , 直到一年 , 直到一年 。
to understand what that means , let's look at the lecturebased classroom , and let's pick the median performance as a threshold .	所以 , 我們知道 , 我們能在一個人 , 一件事 , 來來來來來來來來來 。
however , this would mean having killed 26 , 267 birds , only in the state of são paulo , only in 2006 .	所以 , 幾年 , 幾年 , 一年 , 一年 , 一年 , 一年 ,
this was the first time since 1845 that we saw the gravitational effects of something in the outer solar system and didn't know what it was .	幾年 , 我們在197年 , 我們在198年 , 我們在198年 , 我們在一年 , 我們在一年 , 我們要在一件 。
i went down there on a preliminary investigation to look into dispersants and how they're going into the water column and so forth .	我在198年 , 加加加加加加加加加加加加加加加加加加加加加加的 。
so , this is part of the ability that we have , to try to stretch our imagination , in terms of what we may find in the future .	嗯 , 我們在一個人 , 我們在一個人 , 我們要做什麼 。
the best people on our blog are going to come and talk to you and try and i want to get more on this that we could share along with the talk . as: wonderful .	有些人 , 我們會說: 「 說: 「 說: 「 說: 「 說: 「 會說: 「 說: 「 這樣 。
no , i hire a student and mentor him , teach him how to think about the problem , to see it from my perspective and then turn him loose .	所以 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
the villagers live off the sea , harvesting reeds , drying them in the sun , and using them to build fishing boats .	大大大大大 , 大大大大 , 大大大大大 , 大大大大 。
we weren't trying to be funny , we weren't trying to be well , we were trying to be funny actually , that's not true .	我們在我們要要做什麼 , 我們要做什麼 , 我們要做什麼 , 我們要做什麼 , 我們能做什麼 。
so , a big question that we're facing now and have been for quite a number of years now: are we at risk of a nuclear attack ?	嗯 , 我們會說: 「 我們在一件事 , 我們會說: 「 我們會說: 「 我們會做什麼 ?
the problem is that digital technology has completely subverted the logic of this physically fixed , expression versus idea concept .	大大大大大大大大大大大大大大大大 。
they don't notice the beauty , but they don't even notice the clouds unless they get in the way of the sun .	但我們能能能能做了 , 我們能能做 , 但我們能能能能能的 。
so , for the sake of kids like this , and for the sake of people like twiba , let's get rid of trachoma .	嗯 , 這裡 , 有些人 , 這裡 , 大大大大大大 , 很棒 。
so i went out and i bought a lot of pins that would , in fact , reflect what i thought we were going to do on any given day .	我說 , 我很棒 , 很棒 , 這樣 , 這樣 , 這樣 , 很棒 , 這樣 , 很棒 。
and it showed that , in fact , today , the human pattern recognition machinery is better at folding proteins than the best computers .	有些人 , 有些人 , 大大大 , 大大大大大 , 大大大大 。
on the last page of gandhi's autobiography , he wrote , " i must reduce myself to zero . "	克斯斯斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
and when i say desktop , i don't just mean the actual desk where his mouse has worn away the surface of the desk .	我說: 「 我說: 「 說: 「 說: 「 直到一件 。
the south and west became agricultural hubs , and in other parts of the country , suburbs took over farmland .	大大大大大大大大大大大 , 大大大大大大 。
now , if something like this , which has happened in the u . k . , that's where they go . this is the intensive care unit in which i work .	但 , 但 , 但 , 這裡 , 一件事 , 這樣 , 很棒 , 很棒 。
and finally , it's the freedom that america represents , not just to me , as an immigrant , but to everyone in the world . thank you .	這裡 , 有些人 , 一件事 , 我說: 「 說: 「 說: 「 說: 「 這樣 。
and i didn't hear any of them talking about themselves as if they had been reduced to a thing , totally subjected to the will of the other .	我說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
as the forest grows , more leaves fall on the surface it means more humus is produced , it means more food so the forest can grow still bigger .	大大大 , 大大大大大 , 大大大大大大 。
why , when the question of what the good life is informs everything that we design , should we stop at design and not ask ourselves: how does it apply to our own life ?	嗯 , 我們會說: 「 我們會說: 「 我們會說: 「 我們會說: 「 這樣嗎 ?
people need to be amassing armies for the climate , armies for the environment , in the streets , shutting down governments if necessary .	我們在198年 , 大大大大大大 , 大大大大大大大 , 還有一件 。
and jill and kevin , the happy couple , they came back from their honeymoon and found that their video had gone crazy viral .	克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯 ,
when i was born , my mom says i looked around the whole hospital room with a stare that said , " this ? i've done this before . "	我說: 「 我說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 ?
the goal is to stop people from using identity in transactions which don't need identity , which is actually almost all transactions .	大大大大的 , 我很棒 , 我很棒 , 我很棒 , 很棒 。
solving the puzzle will be a lot like sudoku , so you may find it helpful to organize your information in a grid , like this .	克斯斯斯斯斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 這樣 。
and when the web came along , that changed everything , because not only could we find information , we could find other people like ourselves who could gather , who could bring us information .	所以 , 我們有一件事 , 我們在一個人 , 我們在我們在我們能做什麼 。
so for instance , if i speak about the space of my friends , my adjacent possible would be the set of all friends of my friends not already my friends .	這裡 , 我說 , 我說 , 我說: 「 說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
or you can have an object that's linked between two places , so as i move a ball on one side , the ball moves on the other as well .	嗯 , 當時在197年 , 我在19年 , 大大大大大大 , 大大大 。
but look at number three , creativity ; number two , critical thinking ; number one , complex problemsolving all the things a robot or a computer is really bad at .	所以 , 我們在19年 , 大大大大大 , 大大大大大 , 很棒 。
so can we please dispense with this rhetoric that says that rich guys like me and my plutocrat friends made our country ?	我們在一個人會說: 「 說: 「 說: 「 說: 「 說: 「 這樣 ?
